x;y
-9,32815900251385;59,0300733686387
2,72691211551282;15,616786032269
6,83787207151499;67,2701106809497
1,33609981884594;5,79346218245797
-4,58078224911652;7,24121926647147
5,7471112950147;50,2706221223296
12,1395395651811;183,78703955014
5,34096193750525;44,5487602303955
2,09609789831301;10,6819200942512
10,1570093487373;133,635866956548
4,27829415408945;31,1386833311843
-7,01315589780365;28,1448879534872
10,3946557020788;139,232834270996
-11,5679583458839;99,1137852544542
-7,36684398090201;32,1698582962461
10,5267995366086;142,393907093768
11,417118893316;164,601960504061
0,513769396117238;1,80526718073839
-4,55539363220465;7,0854302477167
-9,65798325737947;64,3026908276837
11,1752345987726;158,411572133922
-9,73799484142467;65,6145590073394
7,50402248123017;78,8224208424983
5,53506447298166;47,2421321390087
3,5294935751298;23,045805622272
-7,94448243671274;39,2813538770989
-10,9459508708542;86,9759878545911
11,4553053508401;165,589936733506
2,91139001629455;17,2103618758632
-4,99754266854214;9,98280471827284
-0,302959839122167;-0,817094853245571
-4,51491092468506;6,83968788378535
-3,55683621727618;1,980575224699
5,06885717628804;40,8998846024708
-8,84812667543718;51,7449656382714
-5,91308785669329;17,2253444308938
7,45916431717386;78,0166252621214
6,59896385743337;63,3432155640121
-9,98343660214545;69,7186965826212
-10,1609566470968;72,7621700428901
9,78453072599812;125,090633705996
3,03260197734328;18,2944806850162
1,54235654605062;7,00593335329703
-0,0593544764264742;-0,174540475407562
0,127190764120167;0,397749782837972
9,40149667476999;116,592629750021
-5,1114111495695;10,7922904912349
-5,18541510615849;11,3322845047012
1,77071491973239;8,44757608616003
-0,744359875844587;-1,67900800276639
-2,2189945340954;-1,73304685994094
-4,20328244916259;5,05773599995048
-6,75253084422823;25,339080269569
-4,16681475779731;4,86190095240553
-1,63650548454092;-2,23136625269025
8,39890430842378;95,7383065073309
4,73515437895094;36,6271501293511
-9,81421067994849;66,8760992305695
-7,83395128798228;37,8689389185324
7,8015750608763;84,269298613116
-5,71235023364578;15,4938944908957
-9,24916653975238;57,7995820608179
3,61550131694876;23,9183537237045
-11,7953062250025;103,743330266575
6,3598076553503;59,5265763791032
-10,3453281094555;75,9898293639235
-11,2733261787425;93,267904596094
-12,081950411501;109,727674511467
-2,39836077205404;-1,44294792323447
3,36875385402228;21,4547640910568
3,55884995978003;23,3419629155664
-12,2150689388405;112,562702364105
8,58026757175682;99,361794318212
11,1064793772078;156,673322287966
5,71971653683429;49,8743068722384
7,04359997326996;70,7431005032584
10,8286574943552;149,745795613121
-6,65363738319637;24,3099782774792
-8,34890224322396;44,6574619372383
-3,8093298299757;3,08300426361558
8,7923383805618;103,682229339985
11,6912776772659;171,759806758734
-10,9083628568173;86,2672916455394
-2,81978259013515;-0,508173914776155
-11,0596107279684;89,1361572702891
-10,4223242777255;77,3578705168899
-0,563734343868591;-1,37340662114882
-9,29278751468362;58,4775372490089
7,50463668186267;78,8334817723467
11,6914181333974;171,763512370126
-10,9682557603347;87,3978671431109
-10,4134835351119;77,200188730711
6,56587591259467;62,8083542373749
-1,27559562206093;-2,19964267516178
-4,98008230129762;9,86097282380493
-11,9794717625354;107,569328421777
-10,28698721569;74,9611443286999
0,946464916444581;3,73519058739419
3,06987804249018;18,6337853232339
-3,96167449167021;3,80984130293977
6,89963078102404;68,3037972575265
10,0801205972375;131,849193046564
-3,24629830540475;0,799557771459501
-8,69570355029527;49,5281495837319
10,7363367944213;147,477938146508
10,3131828528642;137,301289115206
5,49403936976087;46,666586705765
4,15620346458369;29,7426376327685
7,58315633243052;80,2537289593726
9,15621855700994;111,304993934763
-4,58084143336862;7,2415839375608
0,266577343437071;0,870795510345178
3,16255549386201;19,4894237333428
-2,74896823541219;-0,690078346931368
-4,92171664959239;9,45814483009774
10,9102912183834;151,765328125083
1,16558084965238;4,8553212660335
6,19548406995529;56,9704750709356
11,2795768380611;161,067584159909
6,96974627930467;69,4866020357954
-8,61707138404163;48,4027050855442
9,95521432225463;128,971935168788
9,59405318567751;120,828016086641
5,68425303832509;49,3634917186833
-5,94824083930343;17,5368465644469
-4,80576267758161;8,67806688049152
4,73437028544543;36,617372856045
-9,36721038228914;59,6429991991981
7,91844640605947;86,4571327038145
4,20364101232222;30,281520797444
-12,0215439389956;108,452886860216
-7,83078603545218;37,8288518266763
1,35584500668836;5,90585070222686
-2,09945110970798;-1,89065836706987
11,1535170456608;157,861493624829
6,34533557488795;59,2992902826024
8,26600509200207;93,1248554570104
-7,59680070921921;34,9209788879358
6,52907433434164;62,2160346663836
7,69359242034067;82,2721415913453
3,45044242304483;22,256880183882
10,9612330907801;153,032330142752
2,80951800015792;16,3219453936851
-12,3793583223676;116,110437506469
0,522069797558798;1,83876626619948
9,56580649424406;120,202073368054
-12,1359186571618;110,872765681763
2,69794703522245;15,3727593105329
-10,9702941410217;87,4364711174708
4,00905536898639;28,0996910585578
-9,70551562422899;65,0804866594661
-1,44452395405216;-2,24692240832599
9,73058898203715;123,876128883454
11,4546119673872;165,571971225573
-10,7695605752377;83,6747532580016
-11,7024516697631;101,840020073852
3,61203301273342;23,8828815232763
-4,75883400851938;8,36999909508248
-2,96767529429497;-0,0959292305161714
-6,01029629303561;18,0927726509707
